   Nr |                      x |               math.tan |              cont_frac |            poly_approx |   err_frac |   err_poly |       t_libr |       t_frac |       t_poly
 7167 |     -0.145129935154887 |     -0.146157536313983 |     -0.146157536312983 |     -0.146157536308605 |   1.00e-12 |   5.38e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7168 |     -1.350862664929249 |     -4.473276858259501 |     -4.473276858258501 |     -4.473276868794903 |   1.00e-12 |   1.05e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7169 |      0.733094865070643 |      0.900506499087365 |      0.900506499088365 |      0.900134070853990 |   1.00e-12 |   3.72e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7170 |      0.777202558296104 |      0.983741672613746 |      0.983741672614746 |      0.983008152271839 |   1.00e-12 |   7.34e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7171 |      0.702944070093141 |      0.847333645851256 |      0.847333645852256 |      0.847104150597361 |   1.00e-12 |   2.29e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7172 |      0.270848885432377 |      0.277672256722358 |      0.277672256723357 |      0.277672251465843 |   1.00e-12 |   5.26e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7173 |     -0.932984700722512 |     -1.349258431261801 |     -1.349258431260801 |     -1.349395737411004 |   1.00e-12 |   1.37e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7174 |     -0.662079979098488 |     -0.779443137781186 |     -0.779443137780187 |     -0.779327645246134 |   1.00e-12 |   1.15e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7175 |     -1.242297639625429 |     -2.933856699592559 |     -2.933856699591560 |     -2.933857083089407 |   1.00e-12 |   3.83e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7176 |      0.813590970156566 |      1.058037223211514 |      1.058037223212513 |      1.058644020750081 |   9.99e-13 |   6.07e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7177 |     -1.265842188573495 |     -3.176894371643752 |     -3.176894371642752 |     -3.176894568823728 |   1.00e-12 |   1.97e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7178 |     -0.909882713730264 |     -1.286058062412076 |     -1.286058062411076 |     -1.286245296447190 |   1.00e-12 |   1.87e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7179 |     -1.465769246304311 |     -9.486319078003371 |     -9.486319078002342 |     -9.486319078017118 |   1.03e-12 |   1.37e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7180 |      0.354990300616912 |      0.370694099562375 |      0.370694099563375 |      0.370693994186570 |   1.00e-12 |   1.05e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7181 |     -0.827023985712924 |     -1.086919967910186 |     -1.086919967909185 |     -1.087440307608182 |   1.00e-12 |   5.20e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7182 |     -0.857506178045477 |     -1.155714250513291 |     -1.155714250512289 |     -1.156077034257941 |   1.00e-12 |   3.63e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7183 |      0.851323887782152 |      1.141376685727469 |      1.141376685728467 |      1.141767538402246 |   9.98e-13 |   3.91e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7184 |     -1.324934329312449 |     -3.985036184273189 |     -3.985036184272189 |     -3.985036212904052 |   1.00e-12 |   2.86e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7185 |     -0.202660219420676 |     -0.205481067783842 |     -0.205481067782842 |     -0.205481067570373 |   1.00e-12 |   2.13e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7186 |      1.313056881787777 |      3.793591252248412 |      3.793591252249412 |      3.793591295953892 |   1.00e-12 |   4.37e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7187 |     -0.983815887050381 |     -1.503327134833863 |     -1.503327134832863 |     -1.503393493505204 |   1.00e-12 |   6.64e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7188 |     -0.293001288453059 |     -0.301684280180398 |     -0.301684280179398 |     -0.301684267633485 |   1.00e-12 |   1.25e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7189 |      0.289509545872889 |      0.297878735528237 |      0.297878735529237 |      0.297878724540884 |   1.00e-12 |   1.10e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7190 |      0.251438089750952 |      0.256874337466699 |      0.256874337467699 |      0.256874335156727 |   1.00e-12 |   2.31e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7191 |      1.082853307234787 |      1.884130349745604 |      1.884130349746602 |      1.884143349827018 |   9.98e-13 |   1.30e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7192 |     -0.070960603212838 |     -0.071079948777652 |     -0.071079948776652 |     -0.071079948777649 |   1.00e-12 |   2.04e-15 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7193 |     -0.880938308553249 |     -1.211978071800297 |     -1.211978071799297 |     -1.212249775778365 |   1.00e-12 |   2.72e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7194 |      1.129921194265373 |      2.119317309743262 |      2.119317309744260 |      2.119322595308851 |   9.97e-13 |   5.29e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7195 |     -0.880308715518205 |     -1.210424860296441 |     -1.210424860295441 |     -1.210698721504334 |   1.00e-12 |   2.74e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7196 |      1.107910973365084 |      2.003817097802383 |      2.003817097803381 |      2.003825244280435 |   9.98e-13 |   8.15e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7197 |      0.767099792332166 |      0.964056945519089 |      0.964056945520089 |      0.963427025983541 |   1.00e-12 |   6.30e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7198 |     -1.036252710817622 |     -1.689084248298253 |     -1.689084248297252 |     -1.689113366783470 |   1.00e-12 |   2.91e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7199 |     -0.544172840233384 |     -0.605116087823959 |     -0.605116087822959 |     -0.605103607605005 |   1.00e-12 |   1.25e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7200 |     -0.229017483663737 |     -0.233107219440896 |     -0.233107219439896 |     -0.233107218617747 |   1.00e-12 |   8.23e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7201 |     -0.302186133842187 |     -0.311733196983127 |     -0.311733196982127 |     -0.311733179323157 |   1.00e-12 |   1.77e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7202 |     -0.124042134760267 |     -0.124682264194819 |     -0.124682264193819 |     -0.124682264193865 |   1.00e-12 |   9.54e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7203 |      0.736220925038884 |      0.906183517968015 |      0.906183517969015 |      0.905792312258996 |   1.00e-12 |   3.91e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7204 |      0.357363730563940 |      0.373396054584232 |      0.373396054585232 |      0.373395941112294 |   1.00e-12 |   1.13e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7205 |      0.776229053842072 |      0.981827893661699 |      0.981827893662699 |      0.981105003627251 |   1.00e-12 |   7.23e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7206 |      1.001360516308713 |      1.562078097711615 |      1.562078097712615 |      1.562128924509507 |   1.00e-12 |   5.08e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7207 |     -1.022307803500582 |     -1.636587553088075 |     -1.636587553087076 |     -1.636624095071943 |   9.99e-13 |   3.65e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7208 |      1.249902019263796 |      3.008584522163935 |      3.008584522164935 |      3.008584833201293 |   1.00e-12 |   3.11e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7209 |      1.415247530641490 |      6.376917356560697 |      6.376917356561691 |      6.376917357030190 |   9.94e-13 |   4.69e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7210 |     -0.214622313713221 |     -0.217979548447414 |     -0.217979548446414 |     -0.217979548045438 |   1.00e-12 |   4.02e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7211 |      0.457670503550892 |      0.492550791829160 |      0.492550791830160 |      0.492549004510574 |   1.00e-12 |   1.79e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7212 |      0.978470473970159 |      1.486039882477286 |      1.486039882478287 |      1.486111736761162 |   1.00e-12 |   7.19e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7213 |     -0.334027790680157 |     -0.347031453583227 |     -0.347031453582226 |     -0.347031399966868 |   1.00e-12 |   5.36e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7214 |     -0.022754643927031 |     -0.022758571993545 |     -0.022758571992545 |     -0.022758571993545 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7215 |      0.264680115521841 |      0.271039140742253 |      0.271039140743253 |      0.271039136668114 |   1.00e-12 |   4.07e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7216 |      1.093577633244699 |      1.933933703878889 |      1.933933703879887 |      1.933944380324793 |   9.99e-13 |   1.07e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7217 |      0.581800469551540 |      0.657744803999771 |      0.657744804000772 |      0.657718246357144 |   1.00e-12 |   2.66e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7218 |     -0.487742652428197 |     -0.530492059194179 |     -0.530492059193179 |     -0.530488413997288 |   1.00e-12 |   3.65e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7219 |      1.227335372134534 |      2.796141515271534 |      2.796141515272536 |      2.796142086273936 |   1.00e-12 |   5.71e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7220 |      0.371422778333197 |      0.389500884548640 |      0.389500884549640 |      0.389500710314525 |   1.00e-12 |   1.74e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7221 |     -0.758913626964179 |     -0.948385835860483 |     -0.948385835859483 |     -0.947829736252624 |   1.00e-12 |   5.56e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7222 |      0.030778712844227 |      0.030788435719321 |      0.030788435720321 |      0.030788435719321 |   1.00e-12 |   3.47e-18 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7223 |      1.007538820652758 |      1.583539404251871 |      1.583539404252871 |      1.583585579801230 |   1.00e-12 |   4.62e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7224 |      0.821394109710446 |      1.074713549308455 |      1.074713549309454 |      1.075268723907966 |   9.99e-13 |   5.55e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7225 |      1.013653576086508 |      1.605197486536978 |      1.605197486537978 |      1.605239431790098 |   9.99e-13 |   4.19e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7226 |     -0.472923248729273 |     -0.511648909286366 |     -0.511648909285366 |     -0.511646329665717 |   1.00e-12 |   2.58e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7227 |     -1.088765010909842 |     -1.911331584849152 |     -1.911331584848150 |     -1.911343254230920 |   1.00e-12 |   1.17e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7228 |     -1.247840618480390 |     -2.987991869942792 |     -2.987991869941792 |     -2.987992199310693 |   1.00e-12 |   3.29e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7229 |     -1.266570582882922 |     -3.184992942279175 |     -3.184992942278175 |     -3.184993135284278 |   1.00e-12 |   1.93e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7230 |      1.409059311649152 |      6.128869968801351 |      6.128869968802341 |      6.128869969467985 |   9.90e-13 |   6.67e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7231 |      1.177892766029740 |      2.412817980887338 |      2.412817980888331 |      2.412819876921696 |   9.93e-13 |   1.90e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7232 |      0.972986188983063 |      1.468586637879393 |      1.468586637880393 |      1.468664542412255 |   1.00e-12 |   7.79e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7233 |      0.080179764418899 |      0.080352027155269 |      0.080352027156269 |      0.080352027155261 |   1.00e-12 |   7.81e-15 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7234 |     -1.097774135080184 |     -1.953988417322201 |     -1.953988417321200 |     -1.953998289648345 |   1.00e-12 |   9.87e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7235 |     -1.313995163533449 |     -3.808084252003572 |     -3.808084252002571 |     -3.808084294303309 |   1.00e-12 |   4.23e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7236 |      0.982238193003937 |      1.498196029763434 |      1.498196029764433 |      1.498263970646732 |   9.99e-13 |   6.79e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7237 |     -1.451826328158694 |     -8.365786333172050 |     -8.365786333171036 |     -8.365786333214217 |   1.01e-12 |   4.22e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7238 |      0.412080975207980 |      0.437107528241780 |      0.437107528242780 |      0.437106974423097 |   1.00e-12 |   5.54e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7239 |     -0.049434524877807 |     -0.049474833186690 |     -0.049474833185690 |     -0.049474833186690 |   1.00e-12 |   3.47e-17 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7240 |      1.363623984377389 |      4.757643276225509 |      4.757643276226506 |      4.757643282386445 |   9.97e-13 |   6.16e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7241 |     -0.892224359410408 |     -1.240229737876507 |     -1.240229737875506 |     -1.240465209754915 |   1.00e-12 |   2.35e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7242 |     -0.826910831220101 |     -1.086673163616806 |     -1.086673163615805 |     -1.087194184291480 |   1.00e-12 |   5.21e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7243 |      1.428502784461634 |      6.980230481110687 |      6.980230481111676 |      6.980230481321527 |   9.89e-13 |   2.11e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7244 |      1.563164530740740 |    131.028211191468472 |    131.028211191468984 |    131.028211191469524 |   5.12e-13 |   1.05e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7245 |     -0.752480986882102 |     -0.936241370998424 |     -0.936241370997424 |     -0.935737567742774 |   1.00e-12 |   5.04e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7246 |      0.613176300136460 |      0.703657280678933 |      0.703657280679933 |      0.703609104706744 |   1.00e-12 |   4.82e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7247 |      0.673544278881458 |      0.798039348175210 |      0.798039348176210 |      0.797898789922518 |   1.00e-12 |   1.41e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7248 |     -0.786560589890315 |     -1.002327559651096 |     -1.002327559650096 |     -1.003146759595325 |   1.00e-12 |   8.19e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7249 |      0.563503162710908 |      0.631840432851717 |      0.631840432852716 |      0.631821928211776 |   9.99e-13 |   1.85e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7250 |      0.638898917103905 |      0.742833760198164 |      0.742833760199164 |      0.742756867498594 |   1.00e-12 |   7.69e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7251 |     -1.400901779756248 |     -5.829263306581264 |     -5.829263306580264 |     -5.829263307618565 |   1.00e-12 |   1.04e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7252 |     -0.756459598146378 |     -0.943735379909125 |     -0.943735379908124 |     -0.943199796866751 |   1.00e-12 |   5.36e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7253 |     -1.189483793200129 |     -2.494167119774517 |     -2.494167119773509 |     -2.494168571594194 |   1.01e-12 |   1.45e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7254 |     -1.393340474591041 |     -5.575927898525888 |     -5.575927898524886 |     -5.575927900059796 |   1.00e-12 |   1.53e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7255 |      0.610363761710907 |      0.699460454783042 |      0.699460454784042 |      0.699414729788367 |   1.00e-12 |   4.57e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7256 |     -0.341608043547564 |     -0.355547167016950 |     -0.355547167015950 |     -0.355547098240012 |   1.00e-12 |   6.88e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7257 |      0.786119627763862 |      1.001443970756808 |      1.001443970757808 |      1.002267110438502 |   1.00e-12 |   8.23e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7258 |     -1.197797122318137 |     -2.555469083614198 |     -2.555469083613188 |     -2.555470276301470 |   1.01e-12 |   1.19e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7259 |      0.126495249639592 |      0.127174281588217 |      0.127174281589217 |      0.127174281587034 |   1.00e-12 |   1.18e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7260 |      0.706740080942122 |      0.853876170335294 |      0.853876170336294 |      0.853632006413209 |   1.00e-12 |   2.44e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7261 |     -0.391139291123685 |     -0.412387332465588 |     -0.412387332464588 |     -0.412387022697002 |   1.00e-12 |   3.10e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7262 |      0.779989899468355 |      0.989241551776640 |      0.989241551777640 |      0.988476788018402 |   1.00e-12 |   7.65e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7263 |     -0.658319954966092 |     -0.773416414420013 |     -0.773416414419013 |     -0.773308200089193 |   1.00e-12 |   1.08e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7264 |      0.793776846024556 |      1.016899355046596 |      1.016899355047595 |      1.017656361383551 |   9.99e-13 |   7.57e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7265 |      1.189026715240300 |      2.490870377571325 |      2.490870377572316 |      2.490871844983466 |   9.91e-13 |   1.47e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7266 |      1.484313992504648 |     11.534213310859569 |     11.534213310860524 |     11.534213310861972 |   9.56e-13 |   2.40e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7267 |      0.707267542906586 |      0.854788618238631 |      0.854788618239631 |      0.854542348986657 |   1.00e-12 |   2.46e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7268 |      0.903172249389475 |      1.268400973315343 |      1.268400973316342 |      1.268605408052967 |   1.00e-12 |   2.04e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7269 |     -1.263609024297583 |     -3.152297109463473 |     -3.152297109462473 |     -3.152297319946789 |   1.00e-12 |   2.10e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7270 |     -0.066659204754045 |     -0.066758112826734 |     -0.066758112825734 |     -0.066758112826733 |   1.00e-12 |   1.03e-15 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7271 |      0.571602657803729 |      0.643231973588999 |      0.643231973589999 |      0.643210230634685 |   1.00e-12 |   2.17e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7272 |     -1.556441082179622 |    -69.656166428285275 |    -69.656166428284550 |    -69.656166428285573 |   7.25e-13 |   2.98e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7273 |      0.231603266373979 |      0.235835161321907 |      0.235835161322907 |      0.235835160390093 |   1.00e-12 |   9.32e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7274 |     -1.396851291301178 |     -5.690843485690467 |     -5.690843485689464 |     -5.690843486972318 |   1.00e-12 |   1.28e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7275 |     -0.807109090005351 |     -1.044392633681532 |     -1.044392633680531 |     -1.045045431413220 |   1.00e-12 |   6.53e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7276 |     -0.394584105977093 |     -0.416423734012451 |     -0.416423734011451 |     -0.416423392477505 |   1.00e-12 |   3.42e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7277 |     -1.494202614256192 |    -13.030360709829578 |    -13.030360709828573 |    -13.030360709830392 |   1.01e-12 |   8.14e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7278 |     -0.167241325796848 |     -0.168818197710922 |     -0.168818197709922 |     -0.168818197685258 |   1.00e-12 |   2.57e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7279 |      0.716171575254450 |      0.870317101435208 |      0.870317101436207 |      0.870032665651182 |   1.00e-12 |   2.84e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7280 |     -1.392966866469915 |     -5.563963374880085 |     -5.563963374879079 |     -5.563963376443248 |   1.01e-12 |   1.56e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7281 |     -1.548219358020911 |    -44.285399768625680 |    -44.285399768624686 |    -44.285399768625794 |   9.95e-13 |   1.14e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7282 |      0.706116109819553 |      0.852797833442047 |      0.852797833443047 |      0.852556138612053 |   1.00e-12 |   2.42e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7283 |     -0.753617419279163 |     -0.938376213169829 |     -0.938376213168829 |     -0.937863515315406 |   1.00e-12 |   5.13e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7284 |      0.935190141740343 |      1.355497449558858 |      1.355497449559859 |      1.355630665626590 |   1.00e-12 |   1.33e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7285 |     -1.278807237660365 |     -3.326898071180367 |     -3.326898071179369 |     -3.326898204832524 |   9.98e-13 |   1.34e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7286 |      0.730570611760164 |      0.895945656184911 |      0.895945656185912 |      0.895587778826048 |   1.00e-12 |   3.58e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7287 |      0.327175439074557 |      0.339371961834339 |      0.339371961835340 |      0.339371919231172 |   1.00e-12 |   4.26e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7288 |      0.779808400373891 |      0.988882502339573 |      0.988882502340573 |      0.988119809969181 |   1.00e-12 |   7.63e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7289 |      1.024788777209829 |      1.645750838238075 |      1.645750838239074 |      1.645785948941635 |   9.99e-13 |   3.51e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7290 |      1.345189595355135 |      4.357033191684168 |      4.357033191685167 |      4.357033204924507 |   9.98e-13 |   1.32e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7291 |     -0.192931813858567 |     -0.195361814100408 |     -0.195361814099408 |     -0.195361813976346 |   1.00e-12 |   1.24e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7292 |      0.830458355632312 |      1.094439785519001 |      1.094439785520000 |      1.094939821468952 |   9.99e-13 |   5.00e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7293 |      0.638953499566414 |      0.742918464806885 |      0.742918464807884 |      0.742841497209307 |   1.00e-12 |   7.70e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7294 |     -0.431633665873202 |     -0.460599787917126 |     -0.460599787916126 |     -0.460598859042020 |   1.00e-12 |   9.29e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7295 |      0.272550731338729 |      0.279506186555183 |      0.279506186556183 |      0.279506180921545 |   1.00e-12 |   5.63e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7296 |     -0.416704706122930 |     -0.442625875293871 |     -0.442625875292871 |     -0.442625248107229 |   1.00e-12 |   6.27e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7297 |     -0.998332669895653 |     -1.551711041373345 |     -1.551711041372345 |     -1.551764294552306 |   1.00e-12 |   5.33e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7298 |      1.025808505096460 |      1.649538853272867 |      1.649538853273867 |      1.649573390165986 |   1.00e-12 |   3.45e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7299 |      0.087610565444265 |      0.087835410677803 |      0.087835410678803 |      0.087835410677782 |   1.00e-12 |   2.07e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7300 |     -1.379113888814572 |     -5.152910823107612 |     -5.152910823106609 |     -5.152910826173943 |   1.00e-12 |   3.07e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7301 |     -1.387929463978468 |     -5.407367371675787 |     -5.407367371674785 |     -5.407367373684767 |   1.00e-12 |   2.01e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7302 |      0.660321706520103 |      0.776620524449203 |      0.776620524450203 |      0.776508489676987 |   1.00e-12 |   1.12e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7303 |     -0.385159866640800 |     -0.405408153605302 |     -0.405408153604302 |     -0.405407892646088 |   1.00e-12 |   2.61e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7304 |      0.815709883867991 |      1.062538237060596 |      1.062538237061595 |      1.063130620517730 |   9.99e-13 |   5.92e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7305 |      0.672153186927953 |      0.795764839508852 |      0.795764839509851 |      0.795627569383540 |   1.00e-12 |   1.37e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7306 |     -1.346833553931999 |     -4.390122672097553 |     -4.390122672096551 |     -4.390122684496919 |   1.00e-12 |   1.24e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7307 |     -1.299969553958610 |     -3.601677006872720 |     -3.601677006871718 |     -3.601677074999078 |   1.00e-12 |   6.81e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7308 |      1.527981747704717 |     23.342256706912035 |     23.342256706912998 |     23.342256706912071 |   9.63e-13 |   3.55e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7309 |      0.799825874387691 |      1.029279895501876 |      1.029279895502876 |      1.029987961086166 |   9.99e-13 |   7.08e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7310 |      1.170617449871978 |      2.364043354873949 |      2.364043354874945 |      2.364045587638346 |   9.96e-13 |   2.23e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7311 |      0.460961331170485 |      0.496646648662745 |      0.496646648663745 |      0.496644712191258 |   1.00e-12 |   1.94e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7312 |     -0.646438183814518 |     -0.754599324366437 |     -0.754599324365437 |     -0.754511426763126 |   1.00e-12 |   8.79e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7313 |     -0.862173496237872 |     -1.166674792629985 |     -1.166674792628982 |     -1.167017565769791 |   1.00e-12 |   3.43e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7314 |      0.584634782751773 |      0.661812915985840 |      0.661812915986840 |      0.661784856424136 |   1.00e-12 |   2.81e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7315 |      1.355503759441390 |      4.572855261640069 |      4.572855261641071 |      4.572855270340138 |   1.00e-12 |   8.70e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7316 |     -1.317510032233621 |     -3.863309420765818 |     -3.863309420764818 |     -3.863309458149423 |   1.00e-12 |   3.74e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7317 |     -1.495399345061821 |    -13.237988536410516 |    -13.237988536409500 |    -13.237988536411224 |   1.02e-12 |   7.09e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7318 |      0.109703493395294 |      0.110145710926001 |      0.110145710927001 |      0.110145710925754 |   1.00e-12 |   2.47e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 7319 |     -0.230646318718626 |     -0.234825217555905 |     -0.234825217554905 |     -0.234825216665741 |   1.00e-12 |   8.90e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
